 
 
------>k  -15.55245982406450
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.72898454181269
------>b   -0.68450795309991
------>gainazal_gradientea  -11.45114291029512    0.00268439026330   10.52344868917175
------>k  -14.81168292594530
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.42467139606392
------>b   -0.90533138209655
------>gainazal_gradientea  -10.74069714924426    5.39818883653123    8.65312119698137
------>k   -2.91516984386400
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.96056372278980
------>b    0.27805171675813
------>gainazal_gradientea   -0.81673767802917   -2.47353197606755    1.30872283109291
------>k  -17.45028719460185
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.99180049361149
------>b    0.12776292243103
------>gainazal_gradientea   -6.67385216620790  -13.28832952923019    9.13181010661925
------>k  -40.27452368028863
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.98620728839700
------>b   -0.16546273742285
------>gainazal_gradientea  -22.20488382095639  -22.02272831461782   25.37620582946295
------>k  -57.94567805689069
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.73016371135947
------>b   -0.68325000520681
------>gainazal_gradientea  -42.65377646728931   -0.08855768608297   39.22049326983034
------>k  -49.78091385044672
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.11670279315769
------>b   -0.99315566402220
------>gainazal_gradientea  -31.58855973322821   31.63797492509725   21.89259223678328
------>k   -8.77005139609558
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.78413553603717
------>b    0.62058960656193
------>gainazal_gradientea    0.01278158703202   -8.55749350558741    1.91909950734968
------>k  -33.08765979806208
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.78624517220885
------>b    0.61791465921502
------>gainazal_gradientea   -0.03570842767922  -32.26918786483396    7.31378608961861
------>k  -73.09938548891471
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.78804513836533
------>b    0.61561745810041
------>gainazal_gradientea   -0.23773354205445  -71.25921626477407   16.29686200673630
------>k  -73.02778856904487
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.79069931003500
------>b   -0.61220469769877
------>gainazal_gradientea    0.47258168231930   71.14102453480130  -16.48602889649688
------>k   -7.19447290898484
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.43945023994305
------>b    0.89826380718174
------>gainazal_gradientea    2.32172529882577   -6.78275087723363   -0.60335044024743
------>k  -25.94094066075263
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.26057314997499
------>b    0.96544851642336
------>gainazal_gradientea   11.52940225636713  -22.57715042153838   -5.50184515207525
------>k  -49.22028511310900
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.12758199556975
------>b    0.99181663893768
------>gainazal_gradientea   31.44109469539670  -30.87274529551622  -21.92972648329575
------>k  -57.79845350047431
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.73047516067241
------>b    0.68291702176973
------>gainazal_gradientea   42.54244780616611    0.11432881179412  -39.12399261247227
------>k  -40.46257388638229
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.98642035765194
------>b    0.16418785278475
------>gainazal_gradientea   22.28237203664558   22.16848062505171  -25.48030699007579
------>k   -0.83579378679945
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.09670706914128
------>b    0.99530490380604
------>gainazal_gradientea    0.44918846528076   -0.65289801155865   -0.26550717950738
------>k   -7.00769040840941
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.13174610132601
------>b    0.99127204139944
------>gainazal_gradientea    4.48761430395222   -4.37303121529634   -3.13759872063387
------>k  -13.96824502584939
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.43282402021744
------>b    0.90146211669862
------>gainazal_gradientea   10.14996418738102   -4.97503701977945   -8.20569086793474
------>k  -15.24033549022426
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.72963656318492
------>b    0.68381290859396
------>gainazal_gradientea   11.21971460209319    0.01169723054150  -10.31400185485534
------>k   -9.59664692257042
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.91588246083657
------>b    0.40141619507272
------>gainazal_gradientea    6.30402856140749    3.16329582655243   -6.50739367654254
------>k   -0.03193445825851
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.78172193303740
------>b    0.62362714756393
------>gainazal_gradientea    0.00013879270651   -0.03117820144162    0.00690725093514
------>k   -7.87325730988128
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.10999550546665
------>b   -0.99392096897614
------>gainazal_gradientea   -4.97517026188172    5.04379028005043    3.43433711800461
------>k   -1.18356759913000
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.13004262240548
------>b   -0.99150091547945
------>gainazal_gradientea   -0.61527671950474    0.94796806712556    0.35157155765269
------>k  -26.36652975702376
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.28110565755494
------>b   -0.95967152681359
------>gainazal_gradientea  -11.37994486806634   23.20349613410872    5.22316411001859
------>k   -7.33552362389634
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.46421236131667
------>b   -0.88572112533136
------>gainazal_gradientea   -2.22971500851624    6.97218689155375    0.47604646599004
------>k   -0.00884478717729
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.55858281972897
------>b   -0.82944709878295
------>gainazal_gradientea   -0.00201267836109    0.00861222594731   -0.00009346447834
------>k  -32.89612934339134
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.79154795018954
------>b   -0.61110705427227
------>gainazal_gradientea    0.24686206964648   32.03909348904591   -7.45592795309218
------>k   -8.55100755276234
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.79207566791812
------>b   -0.61042290627158
------>gainazal_gradientea    0.06967017488422    8.32706877647020   -1.94288470165085
------>k   -0.01283036232539
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.79228224012376
------>b   -0.61015476707195
------>gainazal_gradientea    0.00010777007815    0.01249366821273   -0.00291801912127
------>k  -17.55083992867235
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.99161686051742
------>b   -0.12918058991472
------>gainazal_gradientea    6.69627334430268   13.38062018617567   -9.17323980448428
------>k   -2.89093901576707
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.96080071077710
------>b   -0.27723166865887
------>gainazal_gradientea    0.81165106839965    2.45172943070687   -1.29912867835716
------>k   -2.44467311042126
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.98781303830234
------>b    0.15559062635567
------>gainazal_gradientea    1.33553846165497    1.35679371459338   -1.53354918407000
------>k   -0.00877838604984
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.53119728409914
------>b    0.84724618583697
------>gainazal_gradientea    0.00219974599689   -0.00849764912829   -0.00010431031873
------>k   -0.05434031663331
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.53671263259897
------>b    0.84374694688714
------>gainazal_gradientea    0.04025435189959   -0.01328710200096   -0.03399734711020
------>k   -0.09929338868620
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a   -0.72814112049420
------>b    0.68540506136277
------>gainazal_gradientea    0.07312235809309   -0.00013774770320   -0.06717126607951
------>k   -0.16690527329273
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.72708820124910
------>b   -0.68652190355460
------>gainazal_gradientea   -0.12294159190906    0.00048426602889    0.11287893159606
------>k   -0.18767599013264
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.52964645080376
------>b   -0.84820048097641
------>gainazal_gradientea   -0.13890455574224    0.04738637572879    0.11696690096482
------>k   -2.28374075233369
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.98743982321750
------>b   -0.15794164649162
------>gainazal_gradientea   -1.25036700406196   -1.26303902846615    1.43411915912751
------>k   -9.46019832806812
------>g11    0.99999392867985
------>g12    0.00000756812252
------>g21    0.00000756812252
------>g22    0.99999056605860
------>a    0.91570474116533
------>b   -0.40182142735199
------>gainazal_gradientea   -6.21586237053163   -3.11442652915436    6.41533896306127
    8.38383838383838    5.35353535353535    2.32660789774693   -0.84455333302956    2.80617444636982    0.14301461809741
 ---->proba:         100
 
 
------>k   -7.61601645242324
------>g11    0.99999981801148
------>g12   -0.00000195878054
------>g21   -0.00000195878054
------>g22    0.99997891723501
------>a    0.78763667478037
------>b   -0.61612988720802
------>gainazal_gradientea   -2.40914572573237   -7.21757383774147    0.32500823051719
------>k  -27.82370168425327
------>g11    0.99999981801148
------>g12   -0.00000195878054
------>g21   -0.00000195878054
------>g22    0.99997891723501
------>a    0.69213307561575
------>b   -0.72175728559257
