  0.000000000000000E+000  0.000000000000000E+000   2.20000000298023     
  0.000000000000000E+000  1.010101010101010E-003   2.20040394129119     
  0.000000000000000E+000  2.020202020202020E-003   2.20080767512921     
  0.000000000000000E+000  3.030303030303031E-003   2.20121120408236     
  0.000000000000000E+000  4.040404040404040E-003   2.20161452773893     
  0.000000000000000E+000  5.050505050505051E-003   2.20201764568739     
  0.000000000000000E+000  6.060606060606061E-003   2.20242055751645     
  0.000000000000000E+000  7.070707070707071E-003   2.20282326281501     
  0.000000000000000E+000  8.080808080808081E-003   2.20322576117219     
  0.000000000000000E+000  9.090909090909090E-003   2.20362805217732     
  0.000000000000000E+000  1.010101010101010E-002   2.20403013541994     
  0.000000000000000E+000  1.111111111111111E-002   2.20443201048981     
  0.000000000000000E+000  1.212121212121212E-002   2.20483367697689     
  0.000000000000000E+000  1.313131313131313E-002   2.20523513447135     
  0.000000000000000E+000  1.414141414141414E-002   2.20563638256359     
  0.000000000000000E+000  1.515151515151515E-002   2.20603742084422     
  0.000000000000000E+000  1.616161616161616E-002   2.20643824890405     
  0.000000000000000E+000  1.717171717171717E-002   2.20683886633411     
  0.000000000000000E+000  1.818181818181818E-002   2.20723927272566     
  0.000000000000000E+000  1.919191919191919E-002   2.20763946767016     
  0.000000000000000E+000  2.020202020202020E-002   2.20803945075929     
  0.000000000000000E+000  2.121212121212121E-002   2.20843922158494     
  0.000000000000000E+000  2.222222222222222E-002   2.20883877973923     
  0.000000000000000E+000  2.323232323232324E-002   2.20923812481448     
  0.000000000000000E+000  2.424242424242425E-002   2.20963725640324     
  0.000000000000000E+000  2.525252525252525E-002   2.21003617409828     
  0.000000000000000E+000  2.626262626262627E-002   2.21043487749258     
  0.000000000000000E+000  2.727272727272727E-002   2.21083336617934     
  0.000000000000000E+000  2.828282828282828E-002   2.21123163975198     
  0.000000000000000E+000  2.929292929292930E-002   2.21162969780414     
  0.000000000000000E+000  3.030303030303030E-002   2.21202753992968     
  0.000000000000000E+000  3.131313131313131E-002   2.21242516572269     
  0.000000000000000E+000  3.232323232323232E-002   2.21282257477745     
  0.000000000000000E+000  3.333333333333333E-002   2.21321976668850     
  0.000000000000000E+000  3.434343434343435E-002   2.21361674105057     
  0.000000000000000E+000  3.535353535353535E-002   2.21401349745864     
  0.000000000000000E+000  3.636363636363636E-002   2.21441003550788     
  0.000000000000000E+000  3.737373737373738E-002   2.21480635479372     
  0.000000000000000E+000  3.838383838383839E-002   2.21520245491178     
  0.000000000000000E+000  3.939393939393940E-002   2.21559833545793     
  0.000000000000000E+000  4.040404040404041E-002   2.21599399602823     
  0.000000000000000E+000  4.141414141414142E-002   2.21638943621901     
  0.000000000000000E+000  4.242424242424243E-002   2.21678465562679     
  0.000000000000000E+000  4.343434343434343E-002   2.21717965384832     
  0.000000000000000E+000  4.444444444444445E-002   2.21757443048060     
  0.000000000000000E+000  4.545454545454546E-002   2.21796898512082     
  0.000000000000000E+000  4.646464646464647E-002   2.21836331736642     
  0.000000000000000E+000  4.747474747474748E-002   2.21875742681506     
  0.000000000000000E+000  4.848484848484849E-002   2.21915131306463     
  0.000000000000000E+000  4.949494949494950E-002   2.21954497571325     
  0.000000000000000E+000  5.050505050505050E-002   2.21993841435926     
  0.000000000000000E+000  5.151515151515152E-002   2.22033162860123     
  0.000000000000000E+000  5.252525252525253E-002   2.22072461803797     
  0.000000000000000E+000  5.353535353535354E-002   2.22111738226850     
  0.000000000000000E+000  5.454545454545455E-002   2.22150992089210     
  0.000000000000000E+000  5.555555555555555E-002   2.22190223350824     
  0.000000000000000E+000  5.656565656565657E-002   2.22229431971666     
  0.000000000000000E+000  5.757575757575758E-002   2.22268617911730     
  0.000000000000000E+000  5.858585858585860E-002   2.22307781131035     
  0.000000000000000E+000  5.959595959595960E-002   2.22346921589622     
  0.000000000000000E+000  6.060606060606061E-002   2.22386039247557     
  0.000000000000000E+000  6.161616161616162E-002   2.22425134064927     
  0.000000000000000E+000  6.262626262626263E-002   2.22464206001844     
  0.000000000000000E+000  6.363636363636364E-002   2.22503255018443     
  0.000000000000000E+000  6.464646464646465E-002   2.22542281074881     
  0.000000000000000E+000  6.565656565656566E-002   2.22581284131341     
  0.000000000000000E+000  6.666666666666667E-002   2.22620264148026     
  0.000000000000000E+000  6.767676767676768E-002   2.22659221085167     
