  0.000000000000000E+000   4.77464829275686     
  0.000000000000000E+000   2.76889645764059     
  0.000000000000000E+000  -14.3239448782706     
  0.000000000000000E+000  0.000000000000000E+000
  1.001001001001001E-003   4.76032435744222     
  1.001001001001001E-003   2.76887375775820     
  1.001001001001001E-003  -14.2952826645835     
  1.001001001001001E-003 -4.535416083377018E-002
  2.002002002002002E-003   4.74602909866518     
  2.002002002002002E-003   2.76880565933638     
  2.002002002002002E-003  -14.2666491561680     
  2.002002002002002E-003 -9.070587477995043E-002
  3.003003003003003E-003   4.73176248769171     
  3.003003003003003E-003   2.76869216604456     
  3.003003003003003E-003  -14.2380443530242     
  3.003003003003003E-003 -0.136052706209989     
  4.004004004004004E-003   4.71752449578783     
  4.004004004004004E-003   2.76853328398403     
  4.004004004004004E-003  -14.2094682551519     
  4.004004004004004E-003 -0.181392231777812     
  5.005005005005005E-003   4.70331509421951     
  5.005005005005005E-003   2.76832902167575     
  5.005005005005005E-003  -14.1809208625512     
  5.005005005005005E-003 -0.226722040419981     
  6.006006006006006E-003   4.68913425425277     
  6.006006006006006E-003   2.76807939004797     
  6.006006006006006E-003  -14.1524021752221     
  6.006006006006006E-003 -0.272039733355544     
  7.007007007007007E-003   4.67498194715358     
  7.007007007007007E-003   2.76778440242399     
  7.007007007007007E-003  -14.1239121931646     
  7.007007007007007E-003 -0.317342924086059     
  8.008008008008008E-003   4.66085814418795     
  8.008008008008008E-003   2.76744407450986     
  8.008008008008008E-003  -14.0954509163787     
  8.008008008008008E-003 -0.362629238395700     
  9.009009009009009E-003   4.64676281662187     
  9.009009009009009E-003   2.76705842438207     
  9.009009009009009E-003  -14.0670183448644     
  9.009009009009009E-003 -0.407896314351136     
  1.001001001001001E-002   4.63269593572133     
  1.001001001001001E-002   2.76662747247527     
  1.001001001001001E-002  -14.0386144786217     
  1.001001001001001E-002 -0.453141802301671     
  1.101101101101101E-002   4.61865747275233     
  1.101101101101101E-002   2.76615124156992     
  1.101101101101101E-002  -14.0102393176505     
  1.101101101101101E-002 -0.498363364879008     
  1.201201201201201E-002   4.60464739898087     
  1.201201201201201E-002   2.76562975678010     
  1.201201201201201E-002  -13.9818928619510     
  1.201201201201201E-002 -0.543558676997479     
  1.301301301301301E-002   4.59066568567293     
  1.301301301301301E-002   2.76506304554112     
  1.301301301301301E-002  -13.9535751115231     
  1.301301301301301E-002 -0.588725425853988     
  1.401401401401401E-002   4.57671230409451     
  1.401401401401401E-002   2.76445113759727     
  1.401401401401401E-002  -13.9252860663667     
  1.401401401401401E-002 -0.633861310927882     
  1.501501501501501E-002   4.56278722551161     
  1.501501501501501E-002   2.76379406498953     
  1.501501501501501E-002  -13.8970257264820     
  1.501501501501501E-002 -0.678964043981225     
  1.601601601601602E-002   4.54889042119022     
  1.601601601601602E-002   2.76309186204322     
  1.601601601601602E-002  -13.8687940918688     
  1.601601601601602E-002 -0.724031349058422     
  1.701701701701702E-002   4.53502186239633     
  1.701701701701702E-002   2.76234456535579     
  1.701701701701702E-002  -13.8405911625273     
  1.701701701701702E-002 -0.769060962486540     
  1.801801801801802E-002   4.52118152039594     
  1.801801801801802E-002   2.76155221378447     
  1.801801801801802E-002  -13.8124169384573     
  1.801801801801802E-002 -0.814050632875170     
  1.901901901901902E-002   4.50736936645505     
  1.901901901901902E-002   2.76071484843397     
  1.901901901901902E-002  -13.7842714196590     
  1.901901901901902E-002 -0.858998121116469     
  2.002002002002002E-002   4.49358537183964     
  2.002002002002002E-002   2.75983251264422     
  2.002002002002002E-002  -13.7561546061322     
  2.002002002002002E-002 -0.903901200385088     
  2.102102102102102E-002   4.47982950781572     
  2.102102102102102E-002   2.75890525197806     
  2.102102102102102E-002  -13.7280664978770     
  2.102102102102102E-002 -0.948757656138304     
  2.202202202202202E-002   4.46610174564928     
  2.202202202202202E-002   2.75793311420891     
  2.202202202202202E-002  -13.7000070948934     
  2.202202202202202E-002 -0.993565286115805     
  2.302302302302302E-002   4.45240205660630     
  2.302302302302302E-002   2.75691614930854     
  2.302302302302302E-002  -13.6719763971814     
  2.302302302302302E-002  -1.03832190033994     
  2.402402402402402E-002   4.43873041195279     
  2.402402402402402E-002   2.75585440943474     
  2.402402402402402E-002  -13.6439744047410     
  2.402402402402402E-002  -1.08302532111558     
  2.502502502502503E-002   4.42508678295474     
