  0.000000000000000E+000  0.000000000000000E+000  2.199999953806400E-002
  0.000000000000000E+000  1.010101010101010E-003  2.239315884788082E-002
  0.000000000000000E+000  2.020202020202020E-003  2.276192141047738E-002
  0.000000000000000E+000  3.030303030303031E-003  2.310252792448038E-002
  0.000000000000000E+000  4.040404040404040E-003  2.341150612164533E-002
  0.000000000000000E+000  5.050505050505051E-003  2.368570616443789E-002
  0.000000000000000E+000  6.060606060606061E-003  2.392233275663770E-002
  0.000000000000000E+000  7.070707070707071E-003  2.411897363961754E-002
  0.000000000000000E+000  8.080808080808081E-003  2.427362418379616E-002
  0.000000000000000E+000  9.090909090909090E-003  2.438470782457050E-002
  0.000000000000000E+000  1.010101010101010E-002  2.445109213439595E-002
  0.000000000000000E+000  1.111111111111111E-002  2.447210036716970E-002
  0.000000000000000E+000  1.212121212121212E-002  2.444751835722981E-002
  0.000000000000000E+000  1.313131313131313E-002  2.437759670263882E-002
  0.000000000000000E+000  1.414141414141414E-002  2.426304821049483E-002
  0.000000000000000E+000  1.515151515151515E-002  2.410504063031339E-002
  0.000000000000000E+000  1.616161616161616E-002  2.390518474955892E-002
  0.000000000000000E+000  1.717171717171717E-002  2.366551797268401E-002
  0.000000000000000E+000  1.818181818181818E-002  2.338848355107813E-002
  0.000000000000000E+000  1.919191919191919E-002  2.307690567566311E-002
  0.000000000000000E+000  2.020202020202020E-002  2.273396068605081E-002
  0.000000000000000E+000  2.121212121212121E-002  2.236314468976731E-002
  0.000000000000000E+000  2.222222222222222E-002  2.196823792164517E-002
  0.000000000000000E+000  2.323232323232324E-002  2.155326620671740E-002
  0.000000000000000E+000  2.424242424242425E-002  2.112245991947440E-002
  0.000000000000000E+000  2.525252525252525E-002  2.068021085786837E-002
  0.000000000000000E+000  2.626262626262627E-002  2.023102747170763E-002
  0.000000000000000E+000  2.727272727272727E-002  1.977948890185881E-002
  0.000000000000000E+000  2.828282828282828E-002  1.933019829879843E-002
  0.000000000000000E+000  2.929292929292930E-002  1.888773589640166E-002
  0.000000000000000E+000  3.030303030303030E-002  1.845661231935143E-002
  0.000000000000000E+000  3.131313131313131E-002  1.804122260016908E-002
  0.000000000000000E+000  3.232323232323232E-002  1.764580137463433E-002
  0.000000000000000E+000  3.333333333333333E-002  1.727437971234852E-002
  0.000000000000000E+000  3.434343434343435E-002  1.693074402252650E-002
  0.000000000000000E+000  3.535353535353535E-002  1.661839745394666E-002
  0.000000000000000E+000  3.636363636363636E-002  1.634052418256208E-002
  0.000000000000000E+000  3.737373737373738E-002  1.609995695083817E-002
  0.000000000000000E+000  3.838383838383839E-002  1.589914818973276E-002
  0.000000000000000E+000  3.939393939393940E-002  1.574014501771168E-002
  0.000000000000000E+000  4.040404040404041E-002  1.562456837166920E-002
  0.000000000000000E+000  4.141414141414142E-002  1.555359648250039E-002
  0.000000000000000E+000  4.242424242424243E-002  1.552795286378141E-002
  0.000000000000000E+000  4.343434343434343E-002  1.554789893600567E-002
  0.000000000000000E+000  4.444444444444445E-002  1.561323136156706E-002
  0.000000000000000E+000  4.545454545454546E-002  1.572328411765836E-002
  0.000000000000000E+000  4.646464646464647E-002  1.587693528595305E-002
  0.000000000000000E+000  4.747474747474748E-002  1.607261848985390E-002
  0.000000000000000E+000  4.848484848484849E-002  1.630833886271291E-002
  0.000000000000000E+000  4.949494949494950E-002  1.658169338423655E-002
  0.000000000000000E+000  5.050505050505050E-002  1.688989537775968E-002
  0.000000000000000E+000  5.151515151515152E-002  1.722980291865374E-002
  0.000000000000000E+000  5.252525252525253E-002  1.759795086426354E-002
  0.000000000000000E+000  5.353535353535354E-002  1.799058617884769E-002
  0.000000000000000E+000  5.454545454545455E-002  1.840370619340709E-002
  0.000000000000000E+000  5.555555555555555E-002  1.883309941036685E-002
  0.000000000000000E+000  5.656565656565657E-002  1.927438843713365E-002
  0.000000000000000E+000  5.757575757575758E-002  1.972307461084790E-002
  0.000000000000000E+000  5.858585858585860E-002  2.017458385940977E-002
  0.000000000000000E+000  5.959595959595960E-002  2.062431333125472E-002
  0.000000000000000E+000  6.060606060606061E-002  2.106767831851755E-002
  0.000000000000000E+000  6.161616161616162E-002  2.150015899523284E-002
  0.000000000000000E+000  6.262626262626263E-002  2.191734649410542E-002
  0.000000000000000E+000  6.363636363636364E-002  2.231498785212733E-002
  0.000000000000000E+000  6.464646464646465E-002  2.268902936684902E-002
  0.000000000000000E+000  6.565656565656566E-002  2.303565792131503E-002
  0.000000000000000E+000  6.666666666666667E-002  2.335133985638256E-002
  0.000000000000000E+000  6.767676767676768E-002  2.363285699414421E-002
  0.000000000000000E+000  6.868686868686870E-002  2.387733944521872E-002
  0.000000000000000E+000  6.969696969696970E-002  2.408229486546027E-002
  0.000000000000000E+000  7.070707070707070E-002  2.424563386383264E-002
  0.000000000000000E+000  7.171717171717172E-002  2.436569130243093E-002
  0.000000000000000E+000  7.272727272727272E-002  2.444124327151052E-002
  0.000000000000000E+000  7.373737373737374E-002  2.447151956647386E-002
  0.000000000000000E+000  7.474747474747476E-002  2.445621153961976E-002
  0.000000000000000E+000  7.575757575757576E-002  2.439547524661171E-002
  0.000000000000000E+000  7.676767676767678E-002  2.428992985558897E-002
  0.000000000000000E+000  7.777777777777778E-002  2.414065133513854E-002
  0.000000000000000E+000  7.878787878787880E-002  2.394916148547516E-002
  0.000000000000000E+000  7.979797979797980E-002  2.371741242464939E-002
  0.000000000000000E+000  8.080808080808081E-002  2.344776668793728E-002
  0.000000000000000E+000  8.181818181818182E-002  2.314297314328572E-002
  0.000000000000000E+000  8.282828282828283E-002  2.280613896834020E-002
  0.000000000000000E+000  8.383838383838385E-002  2.244069797473153E-002
  0.000000000000000E+000  8.484848484848485E-002  2.205037560253550E-002
  0.000000000000000E+000  8.585858585858586E-002  2.163915094176466E-002
  0.000000000000000E+000  8.686868686868686E-002  2.121121616805933E-002
  0.000000000000000E+000  8.787878787878789E-002  2.077093380610518E-002
  0.000000000000000E+000  8.888888888888889E-002  2.032279225644998E-002
  0.000000000000000E+000  8.989898989898991E-002  1.987136003909530E-002
  0.000000000000000E+000  9.090909090909091E-002  1.942123922032120E-002
  0.000000000000000E+000  9.191919191919191E-002  1.897701849752760E-002
  0.000000000000000E+000  9.292929292929294E-002  1.854322642036307E-002
  0.000000000000000E+000  9.393939393939395E-002  1.812428522502193E-002
  0.000000000000000E+000  9.494949494949495E-002  1.772446575233981E-002
  0.000000000000000E+000  9.595959595959595E-002  1.734784390926928E-002
  0.000000000000000E+000  9.696969696969698E-002  1.699825911758327E-002
  0.000000000000000E+000  9.797979797979799E-002  1.667927517339555E-002
  0.000000000000000E+000  9.898989898989900E-002  1.639414391651059E-002
  0.000000000000000E+000  0.100000000000000       1.614577207997102E-002
  1.010101010101010E-003  0.000000000000000E+000  2.310511021669534E-002
  1.010101010101010E-003  1.010101010101010E-003  2.348597563727116E-002
  1.010101010101010E-003  2.020202020202020E-003  2.383438768576378E-002
  1.010101010101010E-003  3.030303030303031E-003  2.414679452143547E-002
  1.010101010101010E-003  4.040404040404040E-003  2.442001135394824E-002
  1.010101010101010E-003  5.050505050505051E-003  2.465125291028941E-002
  1.010101010101010E-003  6.060606060606061E-003  2.483816182887054E-002
  1.010101010101010E-003  7.070707070707071E-003  2.497883269133961E-002
  1.010101010101010E-003  8.080808080808081E-003  2.507183144711745E-002
  1.010101010101010E-003  9.090909090909090E-003  2.511621003263750E-002
  1.010101010101010E-003  1.010101010101010E-002  2.511151603625493E-002
  1.010101010101010E-003  1.111111111111111E-002  2.505779731029760E-002
  1.010101010101010E-003  1.212121212121212E-002  2.495560148324180E-002
  1.010101010101010E-003  1.313131313131313E-002  2.480597037698586E-002
  1.010101010101010E-003  1.414141414141414E-002  2.461042938613404E-002
  1.010101010101010E-003  1.515151515151515E-002  2.437097192756217E-002
  1.010101010101010E-003  1.616161616161616E-002  2.409003911879183E-002
  1.010101010101010E-003  1.717171717171717E-002  2.377049489233935E-002
  1.010101010101010E-003  1.818181818181818E-002  2.341559679973296E-002
  1.010101010101010E-003  1.919191919191919E-002  2.302896280283280E-002
  1.010101010101010E-003  2.020202020202020E-002  2.261453439099530E-002
  1.010101010101010E-003  2.121212121212121E-002  2.217653640007905E-002
  1.010101010101010E-003  2.222222222222222E-002  2.171943394291212E-002
  1.010101010101010E-003  2.323232323232324E-002  2.124788689028748E-002
  1.010101010101010E-003  2.424242424242425E-002  2.076670236652390E-002
  1.010101010101010E-003  2.525252525252525E-002  2.028078574387033E-002
  1.010101010101010E-003  2.626262626262627E-002  1.979509063533454E-002
  1.010101010101010E-003  2.727272727272727E-002  1.931456839572784E-002
  1.010101010101010E-003  2.828282828282828E-002  1.884411764573053E-002
  1.010101010101010E-003  2.929292929292930E-002  1.838853433354869E-002
  1.010101010101010E-003  3.030303030303030E-002  1.795246284325180E-002
  1.010101010101010E-003  3.131313131313131E-002  1.754034864821112E-002
  1.010101010101010E-003  3.232323232323232E-002  1.715639299230692E-002
  1.010101010101010E-003  3.333333333333333E-002  1.680451006090113E-002
  1.010101010101010E-003  3.434343434343435E-002  1.648828707819015E-002
  1.010101010101010E-003  3.535353535353535E-002  1.621094773772036E-002
  1.010101010101010E-003  3.636363636363636E-002  1.597531933886879E-002
  1.010101010101010E-003  3.737373737373738E-002  1.578380396431205E-002
  1.010101010101010E-003  3.838383838383839E-002  1.563835399231088E-002
  1.010101010101010E-003  3.939393939393940E-002  1.554045219344709E-002
  1.010101010101010E-003  4.040404040404041E-002  1.549109661471420E-002
