   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0199999   1.0200000
   1.0199999   1.0200000
   1.0199999   1.0200000
   1.0199999   1.0200000
   1.0199998   1.0200000
   1.0199998   1.0200000
   1.0199997   1.0200000
   1.0199997   1.0200000
   1.0199996   1.0200000
   1.0199996   1.0200000
   1.0199995   1.0200000
   1.0199995   1.0200000
   1.0199994   1.0200000
   1.0199993   1.0200000
   1.0199992   1.0200000
   1.0199991   1.0200000
   1.0199991   1.0200000
   1.0199990   1.0200000
   1.0199989   1.0200000
   1.0199988   1.0200000
   1.0199987   1.0200000
   1.0199986   1.0200000
   1.0199985   1.0200000
   1.0199983   1.0200000
   1.0199982   1.0200000
   1.0199981   1.0200000
   1.0199980   1.0200000
   1.0199978   1.0200000
   1.0199977   1.0200000
   1.0199975   1.0200000
   1.0199974   1.0200000
   1.0199972   1.0200000
   1.0199971   1.0200000
   1.0199969   1.0200000
   1.0199967   1.0200000
   1.0199966   1.0200000
   1.0199964   1.0200000
   1.0199962   1.0200000
   1.0199960   1.0200000
   1.0199958   1.0200000
   1.0199956   1.0200000
   1.0199954   1.0200000
   1.0199952   1.0200000
   1.0199950   1.0200000
   1.0199948   1.0200000
   1.0199946   1.0200000
   1.0199944   1.0200000
   1.0199941   1.0200000
   1.0199939   1.0200000
   1.0199937   1.0200000
   1.0199934   1.0200000
   1.0199932   1.0200000
   1.0199929   1.0200000
   1.0199927   1.0200000
   1.0199924   1.0200000
   1.0199921   1.0200000
   1.0199918   1.0200000
   1.0199916   1.0200000
   1.0199913   1.0200000
   1.0199910   1.0200000
   1.0199907   1.0200000
   1.0199904   1.0200000
   1.0199901   1.0200000
   1.0199898   1.0200000
   1.0199895   1.0200000
   1.0199891   1.0200000
   1.0199888   1.0200000
   1.0199885   1.0200000
   1.0199881   1.0200000
   1.0199878   1.0200000
   1.0199875   1.0200000
   1.0199871   1.0200000
   1.0199867   1.0200000
   1.0199864   1.0200000
   1.0199860   1.0200000
   1.0199856   1.0200000
   1.0199852   1.0200000
   1.0199849   1.0200000
   1.0199845   1.0200000
   1.0199841   1.0200000
   1.0199837   1.0200000
   1.0199833   1.0200000
   1.0199828   1.0200000
   1.0199824   1.0200000
   1.0199820   1.0200000
   1.0199816   1.0200000
   1.0199811   1.0200000
   1.0199807   1.0200000
   1.0199802   1.0200000
   1.0199798   1.0200000
   1.0199793   1.0200000
   1.0199788   1.0200000
   1.0199784   1.0200000
   1.0199779   1.0200000
   1.0199774   1.0200000
   1.0199769   1.0200000
   1.0199764   1.0200000
   1.0199759   1.0200000
   1.0199754   1.0200000
   1.0199749   1.0200000
   1.0199743   1.0200000
   1.0199738   1.0200000
   1.0199733   1.0200000
   1.0199727   1.0200000
   1.0199722   1.0200000
   1.0199716   1.0200000
   1.0199711   1.0200000
   1.0199705   1.0200000
   1.0199699   1.0200000
   1.0199694   1.0200000
   1.0199688   1.0200000
   1.0199682   1.0200000
   1.0199676   1.0200000
   1.0199670   1.0200000
   1.0199664   1.0200000
   1.0199657   1.0200000
   1.0199651   1.0200000
   1.0199645   1.0200000
   1.0199639   1.0200000
   1.0199632   1.0200000
   1.0199626   1.0200000
   1.0199619   1.0200000
   1.0199612   1.0200000
   1.0199606   1.0200000
   1.0199599   1.0200000
   1.0199592   1.0200000
   1.0199585   1.0200000
   1.0199578   1.0200000
   1.0199571   1.0200000
   1.0199564   1.0200000
   1.0199557   1.0200000
   1.0199549   1.0200000
   1.0199542   1.0200000
   1.0199535   1.0200000
   1.0199527   1.0200000
   1.0199520   1.0200000
   1.0199512   1.0200000
   1.0199504   1.0200000
   1.0199497   1.0200000
   1.0199489   1.0200000
   1.0199481   1.0200000
   1.0199473   1.0200000
   1.0199465   1.0200000
   1.0199457   1.0200000
   1.0199448   1.0200000
   1.0199440   1.0200000
   1.0199432   1.0200000
   1.0199423   1.0200000
   1.0199415   1.0200000
   1.0199406   1.0200000
   1.0199398   1.0200000
   1.0199389   1.0200000
   1.0199380   1.0200000
   1.0199371   1.0200000
   1.0199362   1.0200000
   1.0199353   1.0200000
   1.0199344   1.0200000
   1.0199335   1.0200000
   1.0199325   1.0200000
   1.0199316   1.0200000
   1.0199307   1.0200000
   1.0199297   1.0200000
   1.0199287   1.0200000
   1.0199278   1.0200000
   1.0199268   1.0200000
   1.0199258   1.0200000
   1.0199248   1.0200000
   1.0199238   1.0200000
   1.0199228   1.0200000
   1.0199218   1.0200000
   1.0199208   1.0200000
